設立後経過年,資本金,年間売上高,社員数,売上高成長率,非上場性,複融資
8093.978164064,2500.4212348883675,1.1879689674015612,20.73593897700441,1.5114596987658548e-06,0,[0]
1.595653630963157e-05,2486.348575411582,4.662167595322881,17.013331213849927,10.668550592155619,1,[1]
8.432599338254399e-07,2501.65064973555,3.8760450827930644,15.97291990906035,3.598902273600392,1,[0]
0.009610561943821743,2482.035440904805,1.6762054273706806,16.738401574048947,60.265580003619775,1,[0]
145850.68334880352,2506.8524097421187,5.0105452637886545,21.82094354619869,0.02157187975223065,0,[1]
4.2744933945849175e-05,2490.915545192539,5.2773824582068025,17.145231522161705,5453090.693295724,0,[0]
940901.7654727485,2500.3026480645517,1.7379019890146956,20.87561894745747,0.006609268245003748,0,[1]
1.3733606643671972e-13,2494.8942416318046,1.6304677445286737,21.208401133865067,19.79843153193264,0,[0]
4.2551239165281787e-07,2505.399540128459,2.7654884175530916,18.81654926975659,7.469273044536035e-13,1,[1]
92553.80264165184,2494.613392981853,4.800738558960189,19.34993186382237,4.136624873602203e-05,1,[0]
24.32065771157702,2495.4771665005974,6.034480452399905,16.52042843280496,0.002576314072757882,1,[1]
17.807357361963376,2485.6438285647305,2.362171283382117,19.714258236428247,0.018920551692336498,0,[0]
0.46603353651843743,2502.495884901864,6.269461287069116,21.328845296776056,0.013752751350907828,0,[0]
0.3847800756596084,2494.572227881063,3.44541864992421,18.179137423979345,3.49135441929594,1,[0]
90994.98336175432,2501.465163617816,4.045044668939331,18.141647689611304,6.987381330466018e-05,0,[0]
22.982264875474364,2504.163053182024,2.5439775483598406,21.28150246364118,0.5405227918093125,0,[1]
2823.295195276798,2501.2532988498665,2.4316979345633807,18.72427262574087,0.013291361303317572,1,[1]
11588520.447541265,2498.678038329477,3.42724755257145,19.413018363283047,0.0010889590967681326,0,[1]
0.6042188778889807,2490.8434821777764,2.1476612175805463,20.27230552722205,2.7137442380826395,0,[0]
0.0020763416914667283,2465.149871276812,2.8446592817925698,20.549763438810057,1.4231067342172604e-06,0,[0]
406.794441472517,2489.643832652175,2.620616606684872,19.93977350098282,0.00010217787860884054,0,[0]
3.205187414200642e-08,2502.201942341869,1.5574277199169946,15.729841944977448,0.0001568590027615728,1,[0]
3.3026748693748162,2496.153129287157,1.9081524352428676,17.489577306167543,35.00436480499435,1,[0]
18.925074862942218,2499.3609570701965,3.1984242396156355,21.759006836252283,0.008536077457903206,1,[1]
0.004818815165928795,2504.3865956785994,1.7503933988035012,18.22528049738966,357.4076517499541,1,[0]
2.67569100582987,2502.657543161924,2.741094681177248,22.70560582028768,1.3767659597780242e-15,1,[0]
3.364325345406544e-24,2503.626817960956,4.817733296337784,22.02454886496448,75857.68684065192,1,[0]
0.0023118076911275744,2501.56516218516,2.452116150335474,20.340721915449794,319.46708129167354,0,[1]
0.9301399450222061,2502.877880671474,1.521778036350606,23.894837398981696,0.00043388754959982885,1,[0]
4.128727982555647e-07,2501.073062950517,3.366791258764922,20.648708863593054,2.737520027690502e-08,1,[1]
0.037319620214202084,2498.9761952776666,2.2345828247634456,18.850616671364108,7.1028249766098976e-06,1,[0]
3.3416897934736524e-13,2493.4363285291565,1.479789257552308,20.41577319827814,1.5310121385648493e-14,0,[1]
2.5767941404289343,2495.9200679688324,3.116309823775416,20.583447786099196,1.384860979864222e-06,1,[1]
1.627565433798841e-08,2501.6425552941555,3.122985309834974,18.62263413343249,0.14125586781593968,0,[0]
1.1132003277566012e-15,2497.782735889776,4.551482963676054,17.257058464560615,0.027209970122537626,0,[0]
4.147587860191194,2499.2827059947917,2.447052792342846,18.1550014556423,0.00863672506896391,0,[0]
0.41848953071164935,2505.450506182515,1.174008095669046,17.9929964081826,498.9244766419461,0,[1]
13.349440867664754,2505.387026020906,0.9822619348678034,15.992202700591914,358.97817358348203,0,[1]
5.633752667419258e-07,2504.915817778262,3.577845976792861,18.384275794376073,0.005321101601080863,0,[0]
0.0019752940849007646,2495.123973243962,1.362565558193668,15.95301220403181,0.07914284187621308,0,[0]
0.04229152470585067,2506.401085988199,3.4003730474380305,19.312945697775042,122798.3904076122,1,[0]
0.0014884433759281561,2501.703250645571,1.2200735191673362,20.317110157352076,2.735126312114315e-08,0,[1]
0.010538605947433567,2499.507596924491,2.7184086963269536,19.474674396831464,0.010893873273818442,1,[1]
660.802652464018,2491.869659332776,1.0795114090991729,19.424351110626862,6.941821586790663,1,[1]
7.764833866060741e-11,2498.4914461292165,1.6731151593206794,16.170016284146936,0.208307788076696,1,[1]
4.519062856228595e-05,2482.766434410483,5.94805463994198,21.31408489383512,1.5622696280684698,1,[0]
0.658096740231199,2497.7345130466715,1.4610032205508945,16.64049914314095,0.00028505631954957333,1,[0]
1.7723013351607406e-06,2506.286573994221,5.732334331531904,18.24668350379256,1.6362414857302445,1,[0]
0.0003704403247044625,2488.9499632459406,3.1367848184436364,17.049428728747703,0.36199851866935395,0,[0]
806.8524554009405,2498.503701767518,5.24883926882284,21.212506154768143,0.22392832984070848,1,[0]
2.05599742821473e-08,2504.5754602778306,3.2121867983815755,19.858292967721315,2.7278087830104635e-05,1,[0]
7.753412323813996e-12,2506.999927599535,1.1343378531249924,17.764050216562367,0.09800576802120388,0,[0]
20246.307697982702,2498.175522533023,2.699282147039059,16.699425050604468,37.80570691034188,1,[1]
9.78273713529807e-08,2494.8538491541435,2.855210339557454,16.000892626871874,5.05502808703207e-09,0,[1]
10607.293854003141,2505.1785723710236,0.8099569263643862,21.189398574628985,2.306109889604873e-06,1,[0]
1.8525209791321142e-07,2500.1165740844444,5.0660305765149225,20.460127387509583,3.5320527088847645e-11,0,[1]
3.919534771037809e-14,2501.3467789553815,1.780242540741664,19.27523607248733,0.0694409927709699,1,[1]
8.262434474741969e-14,2476.9117452642085,4.3928013411549705,19.408528870952992,7.523513423199624e-14,0,[1]
9378.029649372631,2497.4227344317346,3.0294802854359575,18.507366879174157,0.0002802254111779456,1,[0]
0.054521065742052316,2507.299179831632,9.610265255332605,18.18874280207754,320607.44357763365,1,[0]
1.7601485207443668e-06,2491.9351479112247,1.5351884716620934,13.369735413317954,1349.8130973661303,1,[1]
0.04892121716485771,2495.08057325992,5.628546238345882,18.619631286956807,1.1464011604277344,0,[0]
2.9390617386645377,2501.108211038579,2.9033691046776102,19.714536565213255,0.02472853033211252,1,[0]
1.283885562616241e-07,2499.925793588238,4.462841994049484,20.478471186643127,0.0011757819724840966,0,[0]
0.01119716620014713,2495.980811925116,3.6472230885411863,19.24626580671768,3.066383085189174e-07,0,[0]
3.0187262523534583e-06,2487.164988282026,2.409496994480084,18.062708546616328,3160.8768735436624,1,[0]
1.40942027714001e-06,2494.9243617496127,1.5881592267214952,14.701995583551202,0.005340341716430052,0,[0]
0.31373307043614684,2505.2042865353096,5.562079287343666,18.391741531027282,131.2143643375134,0,[1]
32.610695781104106,2490.5714396840417,1.7862179459149428,21.57363196919253,9.100748563570323e-06,1,[0]
679.3239373235136,2474.2146557075316,0.7943528300553729,20.22025882730329,44164.204235028075,1,[0]
1.7442430868218142e-06,2497.425005929444,4.632092613773328,20.540992315564907,2463.746248609264,1,[0]
0.012399664053435457,2489.1528934727585,7.464835341941197,16.80049645516537,0.009149641580395157,0,[0]
1.988375504149202,2502.0627888186636,1.119009942761361,17.477967504467745,84050.42261234076,0,[1]
82.49644410035793,2503.588766586623,0.9612122882340497,16.247591125206643,7.191131771757775e-11,0,[0]
34780.48863277739,2500.614176127224,1.3754836001856028,19.888126224762402,199.5407977576227,0,[0]
4.589045342591309,2509.7657784415674,2.3109254604731255,17.454011353241743,0.0002627190187661431,1,[0]
20604.463779070044,2489.919945271752,2.4489161672229165,19.28214653377045,0.020083573240812277,0,[0]
2.153014493461453,2504.811241211569,6.103743661607753,16.753789027435555,1074686.961347745,1,[0]
0.0007227778828033396,2494.4635224551116,3.466052320469474,21.36128818065035,32.37034713578582,0,[0]
0.0002512056255875032,2497.918313696306,3.7064929883706967,19.53340199455756,0.29701381419872463,1,[1]
1.0301131905676414e-10,2501.5166405394866,2.652802677902665,19.8338931415219,1.7630449841478668e-07,0,[0]
3.6758257755449664e-08,2502.3051438295115,3.629397175845297,22.49833994105549,2407.0387839822133,1,[0]
1.4533997903876376e-09,2502.2501678238286,3.612048270831116,16.89633626048539,0.14064967539925133,1,[1]
0.20719521284476777,2492.4526960777816,3.548709886700641,21.152043524082824,4.971281176545635,0,[1]
5.228124421869486,2488.5880360678652,1.829870059014501,19.251985836213258,0.002897048217656974,1,[0]
1.5727075855903662e-08,2501.062354065972,2.7052228411515906,15.722734833622678,0.03119830796110066,0,[1]
2.1056373119401097e-06,2497.123117738772,5.436397843651032,21.479489335840025,1.388738706190427e-15,1,[0]
0.00013985728444912513,2503.009031027356,2.9046789380381965,18.305615217043844,11.53483268054113,1,[0]
2.6380359694164197e-11,2495.191304292972,3.0295433666492255,21.708694965741905,0.002847231164013824,1,[0]
8.072150944742428e-05,2495.8183858852854,1.696209640924266,14.332946485964476,13.96640913993199,1,[0]
2.637736961143189e-09,2498.7343547317237,2.225340500353314,18.309704012511855,2059.6761673840006,1,[1]
829174.9289574516,2495.6314052506436,2.7289092781279862,19.72499701653948,0.0049589084191976026,1,[1]
1.9589491018611484e-16,2498.56725087892,7.9493937737472455,20.03711244104528,128.8255791386815,1,[0]
0.5627379775455666,2504.2967436769995,3.194503417924491,21.596547362532576,137964.12349754327,0,[0]
72.74697854231054,2505.948119221118,2.773075249544952,21.852787133019554,0.0001174302529417268,1,[0]
2.6317716388955457e-07,2500.976214445796,1.9535057009830223,21.03973730047287,0.02860485237136849,1,[0]
7.913289137302824e-08,2499.3464269001965,1.9324203910254987,18.213151637297113,1638.61433359252,0,[1]
0.0008048209935881683,2502.870061151693,2.1712401009044306,18.00938878546499,9.545755339362928e-09,0,[1]
0.8865297653061853,2491.9584067270575,2.7767724276618613,21.98738519401401,99.87122861389471,1,[0]
0.0009776917388109457,2499.450512538279,1.6874100323324062,17.97457381729153,0.0004183012095513056,1,[0]
136.2369161831853,2502.244013535681,2.298648670491225,18.959598584096305,23.209859581244398,1,[0]
4.500026351055953e-07,2500.808369925274,3.557797233931771,18.88810761865708,0.0027340525263956405,1,[0]
3089.405908201887,2493.4032280133492,2.213667119262737,16.70905869744123,4.833291866622764e-11,0,[0]
5.422107100665927e-06,2501.7611344784627,5.178317560522596,15.927363511221976,4.44729182083773,0,[0]
37.65732834459826,2503.9597281479014,1.965618293550474,19.1737872457292,2571.971564781133,1,[1]
0.06916486413136413,2500.1455211691696,3.469215520136272,16.506130874649866,188.12555379523937,0,[0]
1.1480516596873005e-05,2494.4572546281265,2.405700115189789,17.934524316767135,9.269518620093086e-05,1,[0]
0.032326168311725065,2493.337475175956,3.0945492846319014,19.619469536738332,3.8159730437633885e-08,1,[0]
8.659554507132093e-09,2493.097413474435,2.7516214187071113,22.709538297645544,112.89019391930665,0,[0]
3.7905877774127097,2504.294013604575,3.670742509049552,15.503156317881635,0.5290885699847219,0,[0]
10632.619182782266,2492.619524177234,3.608511858557363,17.00321162889336,2.1708123658835273e-06,0,[0]
230.25061056058306,2486.2539916315272,4.933454436421243,20.1511345396337,0.006585919380317683,0,[0]
1.361937487723748,2502.0693663457287,4.831562025066405,20.10404098033345,1.6521660826921767e-12,0,[0]
1.8598112361003465,2500.9641505223794,2.655116169784533,17.08295370805899,1.1966930807770747e-11,0,[0]
0.38347521660355527,2494.8010572675676,3.771964724578973,20.026562175217173,2.0775922805173695e-11,1,[1]
7.983814871584547e-07,2500.446670181161,2.4986592399149314,13.5084849684106,0.8125096972297138,1,[0]
21091.655888679416,2491.215506592192,2.678243780628483,18.381439953099516,4.815601807914189,1,[0]
1.3970239447008553e-13,2502.9211699294347,2.8929888407309194,14.405258689497455,8.657497082225904,1,[1]
81031.55562166795,2492.9929075584287,0.950933082604434,17.200710543585508,127.59363485818946,1,[0]
4.407469465671863e-06,2506.067325100295,2.343724287079419,19.573328064823496,4.0458295992878304e-07,1,[0]
9.50510086129833e-08,2495.2102138401215,3.335857075857444,21.03633640483084,0.00029739786983749926,0,[0]
0.41073022501546913,2500.3427199751254,1.9343718660293665,18.239011041718825,0.0009032794743324164,1,[0]
8.569692225593424e-10,2496.6895218058357,1.6978297370712916,19.752876657274115,141.44845165285878,1,[1]
6.039072366016868e-14,2493.2281103504138,1.5256545202690932,20.606891829588232,2.8552811059050853,0,[0]
0.00033398226738756936,2501.9655242414706,2.1444583101373706,17.54685943387298,0.0002925221358287284,0,[0]
0.029161546915486468,2477.642625626158,2.1759118452811146,15.189014475567447,2169279.379422488,0,[1]
0.07329978689716952,2499.8550442213877,3.2678445587758653,21.437391113464926,2.187865436501834,0,[0]
1.5336903203109054e-06,2508.3759333168005,2.2979603238152198,15.26727616848665,0.0009357251964954322,0,[1]
2.8067557510249185e-06,2502.823403357695,3.631398544743412,18.3143902283728,39611.94685585462,0,[0]
17.398208155296917,2499.2972118440903,1.1482280083099083,21.04729505408106,0.36787715044672725,0,[0]
6.725722728482804e-27,2499.085666226033,3.006865763827612,21.51479404764512,3.5250481401691958,0,[1]
283330.6313692722,2482.556377601391,2.599132193311015,18.187109768178907,46.4865708235046,0,[0]
2.403280564653601e-08,2505.6310365568443,3.535737311097393,20.296181493407857,0.000674628739249774,0,[0]
0.003901096747687608,2502.500436189199,3.096946593823086,19.424164388745595,0.08459414842697813,1,[0]
0.001972938310264638,2504.955728529749,3.043490310583622,19.94667384903738,3.298615732108691e-24,0,[0]
415.44214547286606,2498.4398652080126,1.4656057618797889,20.647437126883492,0.41370525941664166,0,[0]
0.005174934879317319,2482.9809763186427,5.39456306298441,19.08730297666017,128.97630076016787,0,[0]
7.447517568941963e-05,2500.038708023282,1.4647996130281842,19.504080056642405,345.83430179610804,0,[1]
184.1235869176963,2483.0838239427762,1.941988748892163,23.72152584391771,0.34387540025418906,0,[0]
94949.24498962745,2496.4211072190756,4.736922481722286,20.489020045957595,0.012030941440769828,0,[0]
1.987203898654629,2500.0526805764052,4.0140556630497715,18.727752698008395,2067.6714957497015,0,[0]
6.568101227703539,2496.2138092236364,3.7629291535593707,19.276933087063608,4.57335064959895e-08,0,[0]
1.9934192903497094e-07,2494.780114599643,1.4841202184788305,24.507113669256583,0.021088821521957173,1,[0]
4.334037254343375e-07,2496.719937109953,4.011434375460423,17.30144748640232,4.950214517039857,0,[0]
9725.913294682041,2496.7504491952695,1.7637338665410354,16.20500006082335,10.04424960985432,0,[1]
664.9831756233493,2492.4514792607474,1.980575376303508,20.281729914766025,2.8532598467966668e-06,0,[0]
0.3073013291473454,2499.998894021679,2.3968593682334105,19.486972043351322,0.00460839924101923,1,[1]
928.5855687402121,2496.3610417853424,2.34993736522794,19.776392426238147,523.677818774084,0,[1]
36.04246211622231,2508.564968464543,2.2814438183036008,20.299139267029027,3.9262575309081353,1,[0]
11.65778278606585,2498.983243528106,7.054713630302652,14.966257813129872,0.05036138200207887,1,[0]
1.1809989924813921e-05,2498.421353189564,2.570620492753338,16.957249749879036,0.04460364594784015,1,[1]
1249.8204922842099,2495.2712222675095,2.7651718537035888,8.650816676222414,0.02162361959431729,1,[0]
61.050090285643506,2504.5901652887537,2.3377485731003156,17.95007563111482,2787.0711459364607,1,[0]
2.797695590383617e-06,2492.740371227778,1.896141880123255,19.102889546636504,0.0005782236385228949,1,[0]
3.0697354920425695,2502.427421876757,2.6659146759277275,22.728799275903864,0.0003198974750857662,1,[1]
0.0005262629280656287,2493.0519001380253,1.4719837962990092,22.336678725208422,79662.08145328567,0,[0]
6.826774086453075e-10,2496.1773961836693,4.556941588966389,17.809766878623353,5.8409595961202114e-09,1,[0]
0.10840200742371983,2496.1700262987115,2.027691254512244,16.132726894462163,0.003707759340437284,1,[1]
107.47489639252363,2502.4728845433474,1.7852434897664022,21.10515457024031,1.2364751770507745e-06,1,[1]
0.002543968603537197,2494.2771605009466,9.773915746557899,18.34203575543574,0.18415102961108643,1,[0]
6.644456406155907e-07,2497.2700263201164,2.584644881804901,19.748003925845236,0.0014471835987470442,1,[0]
13.10776797744136,2491.6380991123483,1.8906662002681258,16.52579451337964,0.004283171899500795,0,[0]
1.248945606907203,2491.0608766879136,3.4152340880439285,20.301543745640664,0.6408696274655827,1,[0]
0.041269420683563034,2495.09126950214,5.583335357231657,18.03710508520694,0.11164666011668356,0,[1]
39.30614624333706,2502.5259850857547,2.234604400925069,23.524663244169247,3.1463026197801245e-09,1,[0]
2.2122428886847435e-06,2502.2132111001592,3.249871751438078,20.311693659573947,0.00012042792403299989,0,[1]
2.829716209968653e-15,2501.194365267561,1.6306409082183502,14.577030968864207,17.350480978125287,0,[1]
0.026300020664554943,2494.092351483722,3.156419261322433,19.6602042178951,2.7844114950175914e-05,0,[0]
0.7534721943195194,2493.6641347874715,2.1604592991256157,19.4078330811195,5.968464120528673e-14,1,[1]
2.053748011263526e-12,2495.1553657393706,3.0088689407192257,20.005013183972594,26.076072036915367,1,[0]
107.19532766856182,2472.0606607347327,4.442715209956385,22.25214730416766,26109963.654969182,0,[0]
0.0004689786288318809,2501.805130314969,1.9028326673325222,20.706335132682696,7.523612595199039,1,[0]
1.9560136674537448e-18,2478.000506897837,2.0038873083092366,17.458726353201868,3.8584819565006e-06,0,[1]
0.04931823471161871,2500.2010710571944,2.0741510095611404,16.663041974474265,0.1052108346944982,0,[0]
4.5435404407318e-10,2489.9937777649434,1.8814589773570987,21.474408294642625,12.266706553773725,1,[0]
1.1615415126628187e-10,2488.442824102082,2.085378831454673,21.09361442348237,4.797039455432824e-14,1,[0]
3.779578765744357e-06,2493.268806326914,2.653962598476506,15.453464547862975,3554.279818277208,1,[0]
120.16529134667303,2502.326736023669,3.064851518381266,19.957273821162566,2.805854600983036,1,[0]
0.009480369005187795,2502.138859029587,4.489694326309005,18.838284982762193,18273.441198863165,1,[0]
0.0017177636635796233,2501.8396367723017,2.4205464157236474,18.289743150591434,1.1003447652470894e-13,1,[0]
32.748061980865714,2494.9449793310555,1.07245785771024,19.245239866231262,4.817502223760736e-06,1,[1]
0.5733836960338343,2504.0755083993645,2.800836407715951,24.220969357049732,1.3330534179245482e-06,1,[1]
896.4930743300797,2490.9311842407674,5.3044990611703655,18.959098011246077,1319.6142236739652,0,[1]
9.812917927670364,2491.247123502216,3.687590681486614,21.182451090242015,0.14961293075528567,1,[1]
5.6720441339525214e-05,2500.376333707671,4.130286616297079,19.367425469270515,20051.08157122888,0,[0]
20.302828949328678,2498.9443482772012,4.031502317457009,19.38324698003116,0.04629831330963915,1,[0]
0.6600708431629307,2502.030082608351,6.796728546688105,18.11539955815705,4906.621353679981,0,[0]
1.5585814826899982,2493.4194074304296,2.850323146665806,16.823727141621283,4.6554473133070295e-09,0,[0]
1.1970653639725222,2497.442478070511,3.4565302594274785,21.74827669840786,8.687311763854609e-07,1,[0]
7.822367026239736e-12,2502.982763054511,1.0928656572494397,19.06139954395851,356147.84687956434,0,[0]
0.07221095119738451,2497.752465625144,1.6062368965499274,16.834061210775115,584.0407260262773,1,[1]
7.351371620969172e-08,2501.6541728715847,1.9228477212980282,14.607191728611443,6.871167678723305e-05,1,[1]
0.015163966545987626,2485.9368687111555,4.297577923965287,18.08619597274174,7.261102275697405e-16,1,[1]
8.491517756913388e-10,2493.922945648795,2.1968421213388436,22.379582985672815,193836979.9703256,1,[0]
5.076576998811116,2484.8618567617214,5.263743482566936,13.783206049808395,19362.833300018057,1,[0]
0.05913373181961158,2499.462120792114,1.4612600621431031,21.123975835418214,95.98467217243822,1,[0]
31.83937066347588,2496.8745039449545,3.3495218601746477,18.887774786324616,17.030015090147447,0,[1]
4.950283732085775e-14,2501.3178332367966,4.174880837462314,20.04685396771775,6.671116277995353e-06,1,[1]
0.00011860179768552912,2500.625977124673,2.082883328288691,18.929613642661987,363.2056205231583,1,[0]
0.0020509242805147724,2500.7651048457806,2.535062158653767,16.17708315935097,25785175.828203186,0,[0]
0.0036835800767950054,2501.0939616045184,1.9754747317797543,17.676618064896424,0.0006111741090381804,0,[1]
0.00021479962258757956,2499.9594708626696,2.2113761493680864,21.86381969365128,4.100330288500727e-09,1,[0]
218.50114104410173,2492.0042194988087,1.793066592279935,14.222977791320687,1.039392457447671e-12,0,[0]
20.523584963348444,2505.0096445066074,4.809783126921524,17.397311748713943,0.28285489884714615,1,[0]
0.004157297716040951,2487.732456852345,2.665519395787577,19.718145795229994,3.0341170942994453,1,[0]
2.302557762116236e-07,2497.7193000538327,2.947960108318473,20.75201096316281,23746.161317671413,1,[0]
1.9199299012035733e-06,2485.667999748666,2.739878331375861,21.391457572694325,10.76797249937207,1,[0]
2.102045491242329,2503.37968461605,1.849256475169832,17.60063307151382,1692.5159799144565,1,[0]
3.5494230540059014e-09,2503.6215934106003,1.9995315277992247,18.246073236902305,192.74709833788322,1,[0]
0.004568534834764664,2502.4350206474146,3.3209668506577823,15.956484453177893,1.1150280663040939e-08,1,[0]
22.415798384209253,2504.987124997916,2.555708674200966,19.863203407999524,4.215873524426409e-33,1,[0]
1.7345238046226906e-08,2501.3897515314793,2.6558154759343657,21.2306179717188,177.5735840871035,0,[0]
1.092197629731876e-05,2498.0580865718716,1.007135664402302,16.117195613826702,0.033200943338420344,1,[0]
0.43259960679196785,2502.1366227226877,1.1663160293213444,22.94162113732621,0.04961651228826861,1,[1]
22.363137555798723,2492.6393095295125,6.561745829816916,23.338745590692596,0.004370724604798741,1,[0]
2.2198204659645217e-11,2502.5255049129387,5.976453625740142,14.72585013872074,802.7572010615822,0,[1]
4.666322632021696e-06,2486.6997635915423,1.1994256901512725,22.36629962792093,283.02334220604075,0,[0]
0.468308134623049,2496.5029523491007,5.3742473427740425,18.049715952823217,26.793616246381948,0,[0]
0.0038550493261765373,2503.3966102831137,6.3996631948456955,20.26486969334073,0.3849887616241577,0,[0]
2.65878201423101e-10,2491.0759603915894,3.0659743714801206,20.03385506301347,0.47432424738497814,1,[0]
1.282685205161761,2493.8244621732447,2.0881383089375665,15.474843124126645,1.939230515941011e-05,1,[0]
17.911422005907195,2502.0610686531495,3.1135702865687427,20.496231188408423,0.002540062027553329,0,[1]
9.246296944375375e-06,2499.1326100351357,2.5543535707562275,17.745206085682547,0.04416005207059803,1,[0]
4.602768457894612e-20,2497.9379730757028,1.8931848627143908,13.739465241413548,0.0011140899225697532,0,[0]
0.05556714840389539,2500.5327114636066,2.306929495871528,16.85134049168633,0.0018359574148613606,0,[1]
1956.906561473422,2498.1336560255254,3.131738920669904,19.41362404959239,2418.2596010374077,0,[1]
3388.644077770328,2500.601871514212,1.7227254748211067,19.697099381953937,0.019154651901690037,0,[0]
7.126045921862083e-10,2506.7592726337434,7.669242922183902,17.027627921226912,1.3285388026210406e-08,1,[1]
0.00033328602714207507,2496.223280736062,4.236529258732629,20.7764793836548,121.23906293468949,1,[1]
6.125406314876083e-14,2497.0031440052035,2.7337393976085638,16.910885362610482,6.0657061044554e-12,1,[0]
0.8313608514263465,2497.5898057639974,3.0264573904893877,17.863438579380972,1.4494189382038945e-10,1,[0]
8.180453135986475e-14,2488.820587656592,3.175637526802794,15.113503589164752,0.18116967393725977,1,[0]
0.014611927335649606,2496.28048427287,2.799588164836624,15.37678568281282,1.252636846490432,1,[1]
0.03160794392422946,2502.4978395128096,3.200714191316242,14.620390486519375,9.76231451431835e-07,0,[0]
2.811674462985819e-10,2495.546713452741,5.097111397501249,22.69175854179302,173.7339925274282,0,[0]
0.00024978028829380675,2504.40046063878,1.979234797608986,18.44631084789341,0.0061416318053180655,0,[0]
2.4790926615974394e-07,2496.154075794631,1.6923094748186958,21.023883622711143,1.2459976890706033,0,[0]
1.4175324470599978e-10,2496.210496193129,2.8083431376879897,22.550411145732888,0.0047334491389615,0,[0]
2.572106799761482e-09,2487.682439990271,7.309457022837119,22.349649775067757,0.06873522199707895,1,[1]
26.70238660891403,2500.555588890659,2.6959577781537214,23.1560604351653,0.7002432876033601,0,[0]
3.8831561220126895e-13,2489.683385004108,3.5745346254272543,16.69452094947819,47.543589963399015,0,[0]
1.983982447758342e-05,2488.248080954034,4.552585611392216,22.282323748626773,7.835061959300183e-10,1,[0]
117.20324334116964,2502.584477268503,4.106485420849642,18.171183172408206,7.257720929861433e-09,1,[1]
631.6836486403647,2503.6527357097543,5.854309224716856,19.95470001623477,0.9250059473949667,1,[1]
5925.359648249468,2494.4309928649204,3.941988700386946,21.077446258540036,2.832187430769202,0,[1]
0.0018947346809851959,2498.233880151549,4.253427273513801,16.69516044686033,2714637.573040489,1,[1]
0.8088633529709259,2504.0970422153964,2.4549986950957345,21.738246326288237,203380.51156492808,1,[1]
3.274952181915908e-16,2499.9599164383,1.651139836158644,19.94402132590742,0.0013203468624224857,0,[0]
36522.90441909445,2501.408139188123,7.91339287888692,15.60973567462354,7.047575075394956e-05,0,[0]
4766.070869654752,2500.8917270431725,3.6925419536641515,20.848039124837342,1040599.289314579,0,[0]
0.1743465097458413,2499.3476037719906,1.787085882810275,16.961918450326777,2.757609882753062e-11,1,[1]
0.28214523582257073,2503.6064012181823,1.0725892467616034,19.843376315721994,3.280110491527044e-05,0,[1]
3.3606162555292465,2496.051133336821,5.520761384100699,20.42173664474438,1.940746178382515e-09,1,[0]
